Time (s),RPM1,RPM2,RPM3,dt (s),Vx (m/s),Vy (m/s),Omega (rad/s),X (m),Y (m),Theta (rad)
20.916,49.13,-24.25,-23.92,0.05100000000000193,-0.002741282122991693,0.15343227145539406,0.007193968919432338,-0.006701644951260113,0.8910817018033627,0.020595315001864744
20.917,49.21,-24.39,-24.1,0.0010000000000012221,-0.002559458920439209,0.15332094397850698,0.006515292606278271,-0.006704204410180555,0.8912350227473413,0.02060183029447103
20.918,49.43,-24.45,-24.25,0.0009999999999976694,-0.002643349306358152,0.153821980857987,0.0048864694547086545,-0.0067068477594869075,0.891388844728199,0.020606716763925725
21.018,49.48,-24.36,-24.25,0.10000000000000142,-0.002821333791968728,0.15449913818994165,0.004954337086024042,-0.006988981138683784,0.9068387585471934,0.021102150472528138
21.019,49.46,-24.27,-24.11,0.0009999999999976694,-0.003061304086644589,0.15450474658849872,0.005904483924439614,-0.006992042442770421,0.9069932632937816,0.021108054956452564
21.02,49.51,-24.42,-23.97,0.0010000000000012221,-0.002965578873120228,0.15422396230405233,0.007329704182063035,-0.006995008021643545,0.9071474872560858,0.021115384660634635
21.021,49.63,-24.54,-24.07,0.0010000000000012221,-0.002443256867483246,0.15435021252036485,0.007601174707324611,-0.006997451278511031,0.9073018374686064,0.02112298583534197
21.022,49.81,-24.51,-24.23,0.0009999999999976694,-0.002418336630893193,0.15483256355700842,0.00692249839417071,-0.006999869615141919,0.907456670032163,0.021129908333736125
21.026,49.83,-24.49,-24.38,0.004000000000001336,-0.00277479492435467,0.15533827778120485,0.007261836550747665,-0.007010968794839341,0.908078023143288,0.021158955679939126
21.081,49.86,-24.97,-24.89,0.054999999999999716,-0.0030913504710244916,0.15550965705947792,0.006515292606278229,-0.007180993070745687,0.9166310542815592,0.021517296773284428
21.082,49.58,-24.75,-24.76,0.0010000000000012221,-0.003225134834483265,0.1566066714600941,-5.079505629433202e-17,-0.0071842182055801744,0.9167876609530196,0.021517296773284428
21.129,49.26,-24.56,-24.71,0.0470000000000006,-0.0033678356678901885,0.15565043003074727,0.0004750734192077355,-0.0073425064819710156,0.9241032311644648,0.021539625223987193
21.13,49.11,-24.67,-24.81,0.0009999999999976694,-0.0036053361479176766,0.15472356554013977,-6.78676313153559e-05,-0.007346111818118925,0.9242579547300046,0.021539557356355876
21.131,49.2,-24.78,-24.9,0.0010000000000012221,-0.003585161962491458,0.1546297305217653,-0.0025111023586697656,-0.007349696980081421,0.9244125844605265,0.021537046253997202
21.177,49.42,-24.72,-24.84,0.045999999999999375,-0.0035570757804565083,0.15502836352425828,-0.003257646303139047,-0.007513322465982418,0.9315438891826423,0.02138719452405281
21.178,49.62,-24.68,-24.78,0.0010000000000012221,-0.0035410108434553223,0.1553639213967656,-0.0009501468384156417,-0.007516863476825878,0.9316992531040392,0.021386244377214394
21.227,49.58,-24.71,-24.51,0.04899999999999949,-0.0035113137077926737,0.1556787879335256,0.0010858821010463825,-0.007688917848507717,0.9393275137127819,0.021439452600165665
21.229,49.55,-24.81,-24.19,0.0019999999999988916,-0.0029683984582323714,0.15535523984412766,0.0024432347273543186,-0.007694854645424179,0.93963822419247,0.02144433906962037
21.23,49.44,-24.83,-23.98,0.0010000000000012221,-0.0022012496899968576,0.1550784123932841,0.003732719722346878,-0.0076970558951141785,0.9397933026048635,0.021448071789342722
21.314,49.35,-24.77,-23.86,0.08399999999999963,-0.001775542605924238,0.15465809881952533,0.004275660772870143,-0.007846201474011813,0.9527845829057036,0.021807227294263813
21.316,49.41,-24.72,-23.97,0.0019999999999988916,-0.0017140662323329038,0.1542829227148139,0.004886469454708728,-0.007849629606476477,0.953093148751133,0.021817000233173227
21.319,49.61,-24.67,-24.14,0.0030000000000001137,-0.002009824945479999,0.15446502569325724,0.004886469454708671,-0.007855659081312917,0.9535565438282129,0.021831659641537354
21.322,49.72,-24.63,-24.08,0.0030000000000001137,-0.0024229174076773863,0.1550006982521677,0.005429410505231811,-0.007862927833535949,0.9540215459229694,0.02184794787305305
21.37,49.6,-24.59,-23.73,0.04800000000000182,-0.002391920040532276,0.1551270849750258,0.006854630762855231,-0.007977739995481502,0.9614676460017709,0.022176970149670114
21.371,49.35,-24.56,-23.49,0.0009999999999976694,-0.0018661909252958237,0.1544791859500556,0.008687056808371028,-0.007979606186406793,0.9616221251877206,0.022185657206478464
21.373,49.05,-24.53,-23.41,0.0020000000000024443,-0.0014688410017105733,0.1536814758284075,0.008822792071001848,-0.007982543868410217,0.9619294881393778,0.02220330279062049
21.518,48.85,-24.5,-23.42,0.14499999999999957,-0.0013643781591445268,0.15294013633874468,0.007533307076009199,-0.008180378701486173,0.9841058079084958,0.02329563231664182
21.521,48.89,-24.48,-23.57,0.0030000000000001137,-0.0015937256000232104,0.15249716112049,0.006311689712332096,-0.008185159878286243,0.9845632993918573,0.023314567385778816
21.522,48.99,-24.45,-23.71,0.0009999999999976694,-0.0019100019127735774,0.1527097943359562,0.005700881030493433,-0.008187069880199013,0.9847160091861928,0.023320268266809295
21.523,49.09,-24.43,-23.76,0.0010000000000012221,-0.0022267043456622297,0.15302713635957466,0.0056330133991780535,-0.008189296584544677,0.9848690363225526,0.02332590128020848
21.525,49.25,-24.41,-23.8,0.0019999999999988916,-0.002360115426341337,0.15326495240261157,0.006108086818385924,-0.008194016815397357,0.9851755662273577,0.023338117453845245
21.527,49.32,-24.47,-23.85,0.0020000000000024443,-0.002479094779411969,0.1536183341585019,0.007058233656801383,-0.008198975004956187,0.985482802895675,0.023352233921158864
21.528,49.31,-24.59,-23.88,0.0009999999999976694,-0.0024692433239657304,0.15388045067923814,0.006786763131539905,-0.008201444248280147,0.9856366833463539,0.02335902068429039
21.606,49.23,-24.63,-23.92,0.07800000000000296,-0.002310269972273593,0.15402034528522557,0.005700881030493451,-0.008381645306117494,0.997650270278602,0.023803689404668895
21.608,50.08,-24.97,-24.97,0.0019999999999988916,-0.002376763786557608,0.15393555068234865,0.0046149989294469885,-0.008386398833690608,0.9979581413799665,0.023812919402527784
21.609,50.14,-24.9,-24.75,0.0010000000000012221,-0.0037426645762702717,0.15713978844378337,0.0009501468384156014,-0.008390141498266883,0.9981152811684105,0.0238138695493662
21.641,50.13,-24.91,-24.56,0.031999999999996476,-0.003466582089621178,0.15696829020502112,0.0033255139344545446,-0.008501072125134748,1.0031382664549706,0.023920285995268735
21.643,50.19,-24.99,-24.67,0.0020000000000024443,-0.003115620606474783,0.15676721731277912,0.0044792636668163155,-0.008507303366347705,1.0034518008895965,0.023929244522602377
21.645,50.17,-24.92,-24.92,0.0019999999999988916,-0.0031791908514699012,0.15709042573588416,0.003596984459716072,-0.008513661748050641,1.003765981741068,0.023936438491521807
21.692,49.86,-24.71,-25.0,0.0470000000000006,-0.0037640794140807107,0.15722307675996633,0.0022396318334081226,-0.008690573480512437,1.0111554663487865,0.02404170118769199
21.693,49.58,-24.59,-24.85,0.0010000000000012221,-0.004287598436684692,0.15642486371858327,0.0010180144697309376,-0.008694861078949127,1.0113118912125052,0.024042719202161722
21.694,49.62,-24.7,-24.72,0.0009999999999976694,-0.004212464132430232,0.15555724472212382,0.0009501468384155228,-0.008699073543081547,1.011467448457227,0.024043669349000134
21.744,49.8,-24.87,-24.75,0.05000000000000071,-0.00377893647038458,0.1556305198977643,0.0013573526263079509,-0.008888020366600777,1.0192489744521154,0.024111536980315533
21.745,49.82,-24.89,-24.85,0.0010000000000012221,-0.0035497790093354975,0.15622264533875552,0.0012216173636771805,-0.008891570145610117,1.0194051970974543,0.024112758597679213
21.748,49.69,-24.75,-24.93,0.0030000000000001137,-0.003699071361257222,0.15638664538590805,0.000542941050523222,-0.008902667359693889,1.019874357033612,0.024114387420830784
21.828,49.58,-24.63,-24.79,0.0799999999999983,-0.004090165907145247,0.15604201199857407,6.78676313153935e-05,-0.009229880632265501,1.0323577179934975,0.024119816831336016
21.831,49.47,-24.59,-24.45,0.0030000000000001137,-0.004042624920704378,0.1555403560563886,0.0010858821010463473,-0.009242008507027616,1.0328243390616667,0.024123074477639155
21.832,49.38,-24.7,-24.21,0.0010000000000012221,-0.0034839946181369737,0.15492533221505075,0.0029183081465621345,-0.009245492501645757,1.032979264393882,0.02412599278578572
21.833,49.43,-24.8,-24.14,0.0009999999999976694,-0.0028419704159622227,0.15461609969244092,0.003189778671823786,-0.009248334472061713,1.0331338804935741,0.024129182564457535
22.027,49.49,-24.82,-24.22,0.19400000000000261,-0.002537491996966396,0.15475962609206867,0.0033255139344544747,-0.0097406079194732,1.0631572479554359,0.024774332267741714
22.028,49.32,-24.77,-24.3,0.0009999999999976694,-0.0027518361674259387,0.15498557372273197,0.003054043409192947,-0.00974335975564062,1.0633122335291583,0.0247773863111509
22.032,49.31,-24.64,-24.29,0.004000000000001336,-0.0029799883512902276,0.1546551919612264,0.0016966907828849858,-0.009755279709045784,1.0639308542970034,0.02478417307428244
22.034,49.52,-24.75,-24.21,0.0019999999999988916,-0.003194474835420635,0.15448227771224818,0.002578969989985066,-0.009761668658716622,1.0642398188524278,0.02478933101426241
22.036,49.57,-24.85,-24.07,0.0020000000000024443,-0.002862436148669159,0.1549618974189191,0.0038005873536623622,-0.009767393531013968,1.064549742647266,0.024796932188969743
22.039,49.46,-24.79,-23.87,0.0030000000000001137,-0.002429993898285133,0.15503548148552676,0.004411396035500934,-0.009774683512708824,1.0650148490917226,0.024810166377076247
22.041,49.37,-24.73,-23.76,0.0019999999999988916,-0.0021657222345096098,0.15453924863026292,0.005429410505231876,-0.009779014957177841,1.065323927588983,0.024821025198086703
22.042,49.21,-24.69,-23.81,0.0010000000000012221,-0.0020676418682763135,0.1541750696452641,0.0059723515557550365,-0.00978108259904612,1.0654781026586284,0.024826997549642467
22.044,49.07,-24.72,-23.85,0.0019999999999988916,-0.002223695500720265,0.1538464737049099,0.004818601823393236,-0.009785529990047557,1.0657857956060381,0.024836634753289247
22.046,49.01,-24.67,-23.88,0.0019999999999988916,-0.0022378492503227682,0.15362615816503755,0.0033933815657699452,-0.0097900056885482,1.066093047922368,0.024843421516420782
22.142,50.08,-24.97,-25.04,0.09600000000000009,-0.002380309186126225,0.15347597604928784,0.003121911040508371,-0.010018515370416318,1.0808267416230997,0.025143124976309585
22.144,50.0,-24.75,-25.03,0.0019999999999988916,-0.004080458144140176,0.15720475958150998,0.00047507341920780357,-0.010026676286704594,1.0811411511422626,0.025144075123148
22.146,49.85,-24.56,-24.89,0.0020000000000024443,-0.004451117042692554,0.15678690143967777,0.0014930878889387687,-0.01003557852078999,1.0814547249451423,0.025147061298925882
22.147,49.86,-24.6,-24.61,0.0009999999999976694,-0.0045256578962860295,0.15612508193276825,0.002714705252615917,-0.010040104178686267,1.0816108500270747,0.025149776004178493
22.15,49.95,-24.71,-24.5,0.0030000000000001137,-0.003940056001714457,0.15590935482981808,0.004411396035500803,-0.01005192434669141,1.0820785780915643,0.025163010192284996
22.186,50.1,-24.74,-24.62,0.036000000000001364,-0.003547952413637223,0.15610777844338583,0.0050222047173395755,-0.010179650633582355,1.0876984581155265,0.02534380956210923
22.189,50.09,-24.69,-24.8,0.0030000000000001137,-0.0037513077736076915,0.15657408526025765,0.005022204717339483,-0.010190904556903179,1.0881681803713072,0.025358876176261248
22.191,50.01,-24.79,-24.89,0.0019999999999988916,-0.004173627358695313,0.15667860549098536,0.0040720578789238855,-0.010199251811620565,1.088481537582289,0.02536702029201909
22.335,50.08,-24.88,-24.83,0.1440000000000019,-0.004157568052051463,0.15671043737202195,0.0022396318334082003,-0.010797941611115984,1.1110478405638604,0.025689527276029876
22.338,50.0,-24.82,-24.7,0.0030000000000001137,-0.003940700751115216,0.15689404179945665,0.0025111023586697452,-0.01080976371336933,1.1115185226892588,0.025697060583105887
22.34,49.71,-24.62,-24.66,0.0019999999999988916,-0.0038055412163851103,0.15653087626513226,0.0032576463031391374,-0.010817374795802097,1.1118315844417888,0.025703575875712162
22.342,49.52,-24.44,-24.69,0.0019999999999988916,-0.004074603816422388,0.1556649745615662,0.002918308146562143,-0.010825524003434938,1.1121429143909116,0.02570941249200528
22.345,49.56,-24.42,-24.72,0.0030000000000001137,-0.004442016834679196,0.1551003279082716,0.0026468376213005388,-0.010838850053938975,1.1126082153746364,0.025717353004869183
22.346,49.6,-24.55,-24.82,0.0010000000000012221,-0.004536331926435439,0.1551921771970674,0.002850440515246683,-0.010843386385865416,1.1127634075518336,0.025720203445384435
22.347,49.49,-24.66,-24.83,0.0010000000000012221,-0.004490726969785729,0.15551808752057358,0.0015609555202541784,-0.010847877112835207,1.1129189256393544,0.025721764400904693
22.384,49.4,-24.69,-24.78,0.036999999999999034,-0.004306956508316748,0.15541806029286653,2.534878634698895e-17,-0.011007234503642922,1.1186693938701902,0.025721764400904693
22.386,49.45,-24.72,-24.73,0.0019999999999988916,-0.004156513997856255,0.15521242198040677,-0.00047507341920779343,-0.01101554753163863,1.1189798187141509,0.025720814254066277
22.388,49.51,-24.68,-24.75,0.0020000000000024443,-0.004013465113300256,0.15529990580411163,4.3069669016189046e-17,-0.01102357446186524,1.1192904185257595,0.025720814254066277
22.44,49.55,-24.71,-24.85,0.0519999999999996,-0.004124950259407108,0.15540179208675634,0.0005429410505231886,-0.011238071875354408,1.1273713117142707,0.02574904718869348
22.444,49.59,-24.74,-24.93,0.003999999999997783,-0.004261923459678967,0.15561824526188314,-6.78676313154096e-05,-0.011255119569193114,1.1279937846953179,0.02574877571816822
22.647,49.56,-24.69,-24.87,0.2029999999999994,-0.0043576637244209454,0.15581481310192685,-0.0005429410505230715,-0.012139725305250563,1.159624191755009,0.02563855868491204
22.648,49.6,-24.64,-24.52,0.0010000000000012221,-0.004317794450884856,0.15563779234907874,-6.390422512986935e-17,-0.012144043099701454,1.1597798295473583,0.02563855868491204
22.65,49.57,-24.61,-24.05,0.0019999999999988916,-0.0037652428508243357,0.15531674869638737,0.002986175777877557,-0.012151573585403098,1.1600904630447508,0.025644531036467792
22.651,49.61,-24.64,-23.85,0.0010000000000012221,-0.0029533240549075384,0.1547509523295607,0.006175954449701317,-0.01215452690945801,1.1602452139970805,0.0256507069909175
22.653,49.72,-24.75,-24.04,0.0019999999999988916,-0.0025348259128998712,0.1546674169421614,0.00760117470732459,-0.012159596561283806,1.1605545488309645,0.02566590934033214
22.654,49.86,-24.97,-24.97,0.0010000000000012221,-0.0026962080295377185,0.1552080179537732,0.006311689712332045,-0.012162292769313347,1.1607097568489184,0.025672221030044483
22.655,49.51,-24.75,-24.75,0.0010000000000012221,-0.004023000592145409,0.15667194299554316,-0.0005429410505232141,-0.012166315769905497,1.1608664287919142,0.025671678088993958
22.656,49.27,-24.56,-24.41,0.0009999999999976694,-0.003992271911633847,0.15547853332954548,6.786763131541651e-05,-0.012170308041817122,1.1610219073252432,0.025671745956625275
22.657,49.19,-24.45,-24.18,0.0010000000000012221,-0.0036931529652109675,0.1544281957775634,0.00203602893946201,-0.012174001194782338,1.161176335521021,0.02567378198556474
22.659,49.12,-24.36,-24.18,0.0019999999999988916,-0.0034624419069513605,0.15391034947292132,0.0038005873536622733,-0.012180926078596237,1.1614841562199667,0.02568138316027206
22.66,49.21,-24.28,-24.26,0.0010000000000012221,-0.003620615099430116,0.15366535531674527,0.003936322616293022,-0.012184546693695671,1.1616378215752836,0.02568531948288836
22.733,2.39,-1.23,-1.23,0.0730000000000004,-0.003916173185427536,0.15384632118467048,0.004547131298131676,-0.012470427336231884,1.1728686030217645,0.026017260067651975
22.736,5.65,-2.93,-2.86,0.0030000000000001137,-0.00019723307500564582,0.007579144393822182,-0.0004750734192077889,-0.012471019035456901,1.172891340454946,0.02601583484739435
22.744,5.11,-2.72,-2.51,0.007999999999999119,-0.00033861963959594654,0.01789385282100973,-0.0009501468384155759,-0.012473727992573668,1.173034491277514,0.026008233672687026
22.746,2.01,-1.23,-1.11,0.0019999999999988916,-3.997598414011174e-05,0.0161836358039002,-0.000814411575784782,-0.012473807944541948,1.1730668585491217,0.02600660484953546
22.749,-0.29,-0.09,-0.28,0.0030000000000001137,4.439327033210199e-05,0.006663584122597271,-0.002239631833408154,-0.012473674764730951,1.1730868493014894,0.025999885954035233
22.793,-0.41,0.06,-0.25,0.04400000000000048,-0.0003387883752070462,-0.00022879628059990252,-0.0044792636668162964,-0.01248858145324006,1.1730767822651431,0.025802798352695312
22.798,0.94,-0.38,-0.52,0.004999999999999005,-0.000545069529112821,-0.0006740215798985941,-0.0040720578789239055,-0.012491306800885624,1.1730734121572437,0.025782438063300696
22.841,2.15,-0.85,-0.76,0.043000000000002814,-0.00032889727242301197,0.0029036953974374974,0.000271470525261594,-0.012505449383599815,1.1731982710593336,0.025794111295886945
22.842,2.24,-0.92,-0.83,0.0009999999999976694,3.567198600498406e-06,0.00619108899363955,0.0036648520910315162,-0.012505445816401214,1.1732044621483273,0.025797776147977968
22.844,1.66,-0.68,-0.75,0.0020000000000024443,-5.099449717742972e-06,0.006526080719411757,0.0033255139344545255,-0.01250545601530065,1.173217514309766,0.025804427175846887
22.949,1.14,-0.47,-0.68,0.10500000000000043,-0.00025526552379808717,0.004969256462328203,0.0015609555202541613,-0.012532258895299448,1.1737392862383105,0.025968327505473576
22.95,0.88,-0.35,-0.61,0.0009999999999976694,-0.0004740342741981612,0.0035807863978400837,-6.78676313154009e-05,-0.012532732929573645,1.1737428670247083,0.02596825963784226
22.952,0.87,-0.32,-0.55,0.0020000000000024443,-0.0005453879251349019,0.0028351720518753126,-0.0005429410505231869,-0.012533823705423917,1.1737485373688121,0.025967173755741212
22.953,0.86,-0.29,-0.5,0.0009999999999976694,-0.0004879983424902713,0.002721432566348802,-8.274774165453219e-20,-0.012534311703766406,1.1737512588013785,0.025967173755741212
22.955,0.78,-0.26,-0.45,0.0019999999999988916,-0.00044901561437218505,0.0026176899942085686,0.0004750734192077894,-0.01253520973499515,1.173756494181367,0.02596812390257963
23.049,0.7,-0.24,-0.41,0.0940000000000012,-0.00040622857693735256,0.002367388804487772,0.00047507341920778856,-0.012573395221227262,1.1739790287289888,0.026012780803985162
23.052,0.64,-0.21,-0.37,0.0030000000000001137,-0.0003640783435092584,0.002138008674632658,0.0003393381565769932,-0.012574487456257789,1.1739854427550127,0.026013798818454892
23.053,0.58,-0.19,-0.34,0.0010000000000012221,-0.0003407733455264981,0.0019395798728023697,0.000407205787892391,-0.012574828229603315,1.1739873823348854,0.026014206024242786
23.055,0.52,-0.18,-0.3,0.0019999999999988916,-0.00031801165883362084,0.0017620881769662392,0.0003393381565769917,-0.012575464252920983,1.1739909065112393,0.02601488470055594
23.056,0.0,0.0,0.0,0.0010000000000012221,-0.00025898654511038267,0.0015855400286993002,0.00027147052526159393,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.114,0.0,0.0,0.0,0.05799999999999983,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.115,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.118,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.163,0.0,0.0,0.0,0.045000000000001705,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.165,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.166,0.0,0.0,0.0,0.0010000000000012221,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.268,0.0,0.0,0.0,0.10200000000000031,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.27,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.271,0.0,0.0,0.0,0.0010000000000012221,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.272,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.314,0.0,0.0,0.0,0.04200000000000159,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.316,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.32,0.0,0.0,0.0,0.004000000000001336,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.372,0.0,0.0,0.0,0.0519999999999996,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.373,0.0,0.0,0.0,0.0010000000000012221,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.376,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.462,0.0,0.0,0.0,0.08599999999999852,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.464,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.466,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.467,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.469,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.508,0.0,0.0,0.0,0.038999999999997925,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.51,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.567,0.0,0.0,0.0,0.05699999999999861,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.568,0.0,0.0,0.0,0.0010000000000012221,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.569,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.634,0.0,0.0,0.0,0.06500000000000128,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.636,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.637,0.0,0.0,0.0,0.0010000000000012221,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.682,0.0,0.0,0.0,0.04499999999999815,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.684,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.685,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.73,0.0,0.0,0.0,0.045000000000001705,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.733,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.872,0.0,0.0,0.0,0.13899999999999935,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.874,0.0,0.0,0.0,0.0019999999999988916,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.876,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.877,0.0,0.0,0.0,0.0009999999999976694,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.88,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.883,0.0,0.0,0.0,0.0030000000000001137,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.885,0.0,0.0,0.0,0.0020000000000024443,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.931,0.0,0.0,0.0,0.045999999999999375,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.936,-48.97,-48.97,-48.97,0.004999999999999005,0.0,0.0,0.0,-0.012575723239466093,1.1739924920512679,0.026015156171081202
23.939,-45.58,-45.73,-45.66,0.0030000000000001137,-1.8007748990299253e-17,-7.86386251154735e-18,-0.9970433716545183,-0.012575723239466093,1.1739924920512679,0.023024026056117534
23.978,-45.86,-45.99,-46.07,0.03900000000000148,0.0001213873323716399,0.00024371460936716544,-0.9295829461270122,-0.0125709891335036,1.1740019969210331,-0.013229708842837317
23.98,-49.01,-48.99,-49.13,0.0019999999999988916,-0.00014038098794649637,0.00035793563624937484,-0.9360303711019752,-0.012571269895479492,1.1740027127923056,-0.015101769585040229
24.032,-52.3,-52.28,-52.04,0.0519999999999996,-0.00025232156174840746,0.00010854248942056112,-0.9985364595434572,-0.01258439061669041,1.1740083570017554,-0.06702566548129961
24.035,-53.24,-53.44,-52.79,0.0030000000000001137,0.0004146961673539618,-0.0003217121599248171,-1.06294284166177,-0.012583146528188347,1.1740073918652756,-0.07021449400628504
24.037,-51.77,-52.24,-51.43,0.0019999999999988916,0.0011576975651281468,-0.0003438670580837416,-1.0822851165866587,-0.012580831133058093,1.1740067041311595,-0.07237906423945716
24.084,-50.57,-50.49,-50.86,0.0470000000000006,0.0014751756257625993,2.953437817237914e-05,-1.0549344611665532,-0.01251149787864725,1.1740080922469336,-0.12196098391428578
24.085,-49.49,-49.28,-50.05,0.0010000000000012221,-0.0006393665931512983,0.0002999239380750561,-1.031045054943533,-0.012512137245240402,1.1740083921708717,-0.12299202896923057
24.086,-49.54,-49.28,-50.04,0.0009999999999976694,-0.001341110048242885,0.0005350915221684241,-1.0100060892357596,-0.012513478355288642,1.174008927262394,-0.12400203505846398
24.146,-50.17,-50.22,-50.69,0.060000000000002274,-0.0013368176266305334,0.0004198951480070373,-1.010277559761021,-0.012593687412886478,1.1740341209712744,-0.18461868864412753
24.147,-50.73,-51.29,-51.2,0.0009999999999976694,-0.0007284243970584631,0.000743251294908279,-1.0253441739130393,-0.012594415837283535,1.1740348642225693,-0.18564403281803818
24.192,-51.09,-51.74,-51.31,0.045000000000001705,0.0003595270290074223,0.001029949164591253,-1.0398678470145348,-0.0125782371209782,1.174081211934976,-0.23243808593369403
24.194,-51.13,-51.65,-51.11,0.0019999999999988916,0.000968823256758531,0.0007069029956195456,-1.0461116690955514,-0.012576299474464684,1.1740826257409671,-0.23453030927188398
24.195,-50.88,-51.05,-50.71,0.0010000000000012221,0.0010743149133612166,0.00028165349726862995,-1.0444149783126666,-0.01257522515955132,1.1740829073944643,-0.23557472425019793
24.24,-50.72,-50.52,-50.57,0.04499999999999815,0.0005996589789117019,-0.00014393701840001907,-1.0359315243982417,-0.012548240505500295,1.1740764302286364,-0.2821916428481169
24.241,-50.65,-50.47,-50.8,0.0010000000000012221,-0.0001891643366965103,-0.0003267687350135148,-1.0302985109990637,-0.012548429669836991,1.1740761034599014,-0.2832219413591172
24.338,-50.81,-50.86,-51.23,0.09700000000000131,-0.000583486638848174,0.00013710194194576137,-1.0310450549435328,-0.012605027873805266,1.1740894023482702,-0.3832333116886413
24.341,-51.16,-51.5,-51.55,0.0030000000000001137,-0.00043838648059157676,0.0007074208069096962,-1.037696082812442,-0.01260634303324704,1.1740915246106909,-0.3863463999370787
24.343,-51.41,-51.79,-51.55,0.0019999999999988916,0.00020404603455529576,0.0007422803573664842,-1.046586742514759,-0.01260593494117793,1.1740930091714057,-0.38843957342210705
24.344,-51.5,-51.76,-51.4,0.0010000000000012221,0.0006091243043860561,0.000339102886192875,-1.0502515946057907,-0.012605325816873543,1.174093348274292,-0.38948982501671414
