Timestamp,RPM1,RPM2,RPM3,BNO055_Heading_Deg,BNO055_Heading_Rad,Is_Using_BNO055,Theta_For_Kinematics_Rad,Theta_For_Kinematics_Deg,Velocity_X,Velocity_Y,Angular_Velocity,Position_X,Position_Y,Theta_Rad,Theta_Deg,Delta_Time
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,11.0,0.19198621771937624,True,0.19198621771937624,11.0,-0.030470149125854242,0.15128849131163544,0.0027825728839313223,-0.12098651090575488,1.2050600166595673,0.19198621771937624,11.0,0.02
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,11.0,0.19198621771937624,True,0.19198621771937624,11.0,-0.030470149125854242,0.15128849131163544,0.0027825728839313223,-0.12159591388827197,1.2080857864858001,0.19198621771937624,11.0,0.02
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.03014001658741126,0.15135460677235155,0.0027825728839313223,-0.1221987142200202,1.211112878621247,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:57.867,48.42,-31.84,-16.17,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.03014001658741126,0.15135460677235155,0.0027825728839313223,-0.12280151455176842,1.214139970756694,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.145,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.12339883511970262,1.2171758079585362,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.145,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.12399615568763682,1.2202116451603784,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.145,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.12459347625557102,1.2232474823622206,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.145,48.65,-31.87,-15.97,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028871920407830397,0.1519840802662596,0.00549727813654726,-0.12517091466372762,1.2262871639675457,0.18762289458939044,10.75,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028871920407830397,0.1519840802662596,0.00549727813654726,-0.12574835307188423,1.2293268455728708,0.18762289458939044,10.75,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028871920407830397,0.1519840802662596,0.00549727813654726,-0.12632579148004083,1.2323665271781958,0.18762289458939044,10.75,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028871920407830397,0.1519840802662596,0.00549727813654726,-0.12690322988819744,1.235406208783521,0.18762289458939044,10.75,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.75,0.18762289458939044,True,0.18762289458939044,10.75,-0.028871920407830397,0.1519840802662596,0.00549727813654726,-0.12748066829635404,1.238445890388846,0.18762289458939044,10.75,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.12807798886428823,1.2414817275906882,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.1286753094322224,1.2445175647925304,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.146,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.1292726300001566,1.2475534019943726,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.147,48.65,-31.87,-15.97,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.029866028396709564,0.1517918600921139,0.00549727813654726,-0.12986995056809078,1.2505892391962148,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.199,48.29,-31.57,-15.59,10.9375,0.1908953869368798,True,0.1908953869368798,10.9375,-0.0291851370259138,0.1504854058788915,0.00766904233864005,-0.13045365330860906,1.2535989473137925,0.1908953869368798,10.9375,0.02
2025-04-04 22:09:58.199,48.29,-31.57,-15.59,11.4375,0.19962203319685143,True,0.19962203319685143,11.4375,-0.03180702445446135,0.14995313534937962,0.00766904233864005,-0.13108979379769828,1.25659801002078,0.19962203319685143,11.4375,0.02
